quarter,primary_benchmark,composite_ticker,aum,avg_daily_trading_volume,management_fee,other_expenses,total_expenses,fee_waivers,net_expenses,spread_win,discount_win_abs,volumeshare,aumshare,logvolume,logaum,rank_fee,uniquevals,highfee
2018Q1,MSCI ACWI ex-US Index,CWI,1559583358.4210527,343709.6605263158,0.34,0.0,0.34,-0.04,0.3,0.0213085,0.19640000000000002,0.17957075915097084,0.3267872817629537,12.747552569880556,21.16768454460097,2.0,2,1.0
2018Q1,MSCI EAFE Index,EFA,79423160800.0,29593899.470000003,0.32,0.0,0.32,0.0,0.32,0.00026199999999999997,0.19,0.998733424310492,0.9998153211440061,17.20307879906649,25.098055860396986,1.0,2,0.0
2018Q1,MSCI EAFE Index,EFZ,14670487.804878049,37530.4487804878,0.75,0.31,1.06,-0.11,0.9499999999999998,0.002529,0.02,0.001266575689508014,0.0001846788559940235,10.532907849970915,16.501348401432594,2.0,2,1.0
2018Q1,MSCI Emerging Markets Index,EEM,43352606520.0,76744102.416,0.69,0.0,0.69,0.0,0.69,0.00024,0.2,0.9894354510157851,0.997131480160086,18.15598709999378,24.492632665701027,1.0,2,0.0
2018Q1,MSCI Emerging Markets Index,EUM,124715560.97560975,819423.6707317074,0.75,0.22999999999999998,0.98,-0.03,0.9499999999999998,0.00098,0.005,0.0105645489842149,0.002868519839914004,13.616356531561122,18.641546190159364,2.0,2,1.0
2018Q1,MSCI Norway IMI 25/50 Index,ENOR,37851763.15789474,16529.031578947368,0.53,0.0,0.53,0.0,0.53,0.0047265,0.13,0.15698932180802436,0.19977096393937283,9.712873603433247,17.449188119534117,2.0,2,1.0
2018Q1,MSCI Norway IMI 25/50 Index,NORW,151624036.58536586,88758.58536585367,0.5,0.0,0.5,0.0,0.5,0.01375,0.06,0.8430106781919756,0.8002290360606272,11.393675439175649,18.836914571278317,1.0,2,0.0
2018Q1,NASDAQ-100 Equal Weighted Index,QQEW,546728135.3658537,54202.28048780488,0.4000000000000001,0.20000000000000004,0.6,0.0,0.6,0.001645,0.0256,0.6031549904958639,0.7806776226186867,10.900478261963347,20.119462226535614,2.0,2,1.0
2018Q1,NASDAQ-100 Equal Weighted Index,QQQE,153596966.2195122,35662.31707317073,0.3,0.22,0.52,-0.17,0.35,0.006018,0.0451,0.39684500950413604,0.2193223773813133,10.481849866119767,18.849842627307737,1.0,2,0.0
2018Q1,Russell 1000 Growth Index,IWF,40595266059.52381,1957175.7833333334,0.2,0.0,0.2,0.0,0.2,0.001105,0.02,0.9592678967773178,0.9609338689850424,14.487013065202499,24.426917297236727,2.0,2,1.0
2018Q1,Russell 1000 Growth Index,VONG,1650373697.5609756,83104.9243902439,0.10000000000000002,0.02,0.12,0.0,0.12,0.004775,0.04,0.04073210322268223,0.039066131014957595,11.327859237694843,21.224267582585703,1.0,2,0.0
2018Q1,Russell 1000 Index,IWB,19951552707.317074,1348768.5463414635,0.15,0.0,0.15,0.0,0.15,0.000996,0.02,0.9688764128272614,0.9599157925704388,14.114702546222842,23.716572807194396,2.0,2,1.0
2018Q1,Russell 1000 Index,VONE,833137847.5609756,43327.00731707317,0.10000000000000002,0.02,0.12,0.0,0.12,0.001539,0.05,0.03112358717273853,0.040084207429561314,10.676531445122144,20.54070966970675,1.0,2,0.0
2018Q1,Russell 1000 Value Index,IWD,37068601536.585365,2488959.6609756094,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.001157,0.02,0.9671503315551483,0.9654945199540655,14.727375374298191,24.336036128460446,2.0,2,1.0
2018Q1,Russell 1000 Value Index,VONV,1324782134.1463416,84538.56341463415,0.10000000000000002,0.02,0.12,0.0,0.12,0.004826,0.02,0.03284966844485173,0.03450548004593453,11.34496308101016,21.00451385580562,1.0,2,0.0
2018Q1,Russell 2000 Growth Index,IWO,9044134085.365854,850276.1073170732,0.24,0.0,0.24,0.0,0.24,0.001909,0.06,0.9827309822320135,0.9738719082916395,13.653316407857696,22.92538221714408,2.0,2,1.0
2018Q1,Russell 2000 Growth Index,VTWG,242645837.5,14941.4575,0.16,0.04,0.2,0.0,0.2,0.0027315,0.07500000000000001,0.017269017767986446,0.02612809170836049,9.611895010822687,19.307113479330837,1.0,2,0.0
2018Q1,Russell 2000 Index,IWM,41865796216.98113,17574309.156603772,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.000105,0.05,0.9950219506370976,0.9691731304417771,16.68194868658706,24.457735011100592,2.0,2,1.0
2018Q1,Russell 2000 Index,VTWO,1331641786.5853658,87923.46585365853,0.10000000000000002,0.05000000000000001,0.15,0.0,0.15,0.004679,0.05,0.004978049362902419,0.030826869558222916,11.384222008838051,21.009678443906758,1.0,2,0.0
2018Q1,Russell 2000 Pure Value Index,IWN,9017431743.90244,1050268.9731707317,0.24,0.0,0.24,0.0,0.24,0.002859,0.04,0.9897352278451919,0.9796070506422836,13.86455685425358,22.92242540142055,2.0,2,1.0
2018Q1,Russell 2000 Pure Value Index,VTWV,187720197.36842105,10892.581578947367,0.13,0.07,0.2,0.0,0.2,0.0064215,0.12,0.010264772154808092,0.020392949357716354,9.295837247423947,19.050463100287878,1.0,2,0.0
2018Q1,Russell 3000 Index,IWV,8349570658.536586,440150.7926829268,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.001804,0.02,0.9738034947868474,0.958641783648916,12.994872657825582,22.845475956347887,2.0,2,1.0
2018Q1,Russell 3000 Index,VTHR,360221467.1052632,11840.594736842104,0.12,0.03,0.15,0.0,0.15,0.0049745,0.095,0.026196505213152713,0.04135821635108397,9.379289138328659,19.702229586668356,1.0,2,0.0
2018Q1,S&P 500 Dividend Aristocrats Index,KNG,3994615.0,,0.75,0.0,0.75,0.0,0.75,0.0476125,0.045700000000000005,,0.0011648553932202684,,15.200457762075501,2.0,2,1.0
2018Q1,S&P 500 Dividend Aristocrats Index,NOBL,3425285125.0,519462.60000000003,0.35,0.0,0.35,0.0,0.35,0.001431,0.02,1.0,0.9988351446067797,13.16055009462956,21.954450553370844,1.0,2,0.0
2018Q1,S&P 500 Growth Index,IVW,20913803695.652172,917608.8608695653,0.18,0.0,0.18,0.0,0.18,0.001463,0.02,0.3787572567288565,0.9103728618307515,13.72952650132169,23.76367524181368,2.0,2,1.0
2018Q1,S&P 500 Growth Index,SPYG,2058985336.7391305,1505074.3869565218,0.04,0.0,0.04,0.0,0.04,0.001024,0.0084,0.6212427432711434,0.08962713816924843,14.224352881492845,21.445479143421842,1.0,2,0.0
2018Q1,S&P 500 Index,SPY,276678961189.63934,62439378.44918033,0.06,0.039,0.099,-0.005,0.094,4.9e-05,0.045,0.9515234575748721,0.7573392915474335,17.94970669919265,26.346123686116446,2.0,2,1.0
2018Q1,S&P 500 Index,VOO,88651299999.25926,3181051.559259259,0.02,0.01,0.03,0.0,0.03,0.0001605,0.035,0.04847654242512792,0.2426607084525664,14.97272237910645,25.207976533761354,1.0,2,0.0
2018Q1,S&P 500 Value Index,IVE,14935576256.09756,1372842.8121951218,0.18,0.0,0.18,0.0,0.18,0.001164,0.02,0.5775915238337056,0.9220833338072728,14.13239419326913,23.42701187214181,2.0,2,1.0
2018Q1,S&P 500 Value Index,SPYV,1262066308.8414633,1003997.4902439024,0.04,0.0,0.04,0.0,0.04,0.002143,0.0095,0.42240847616629434,0.07791666619272719,13.819500079473618,20.956016142348716,1.0,2,0.0
2018Q1,S&P Global Infrastructure Index,GII,205401232.25,29251.085,0.4,0.0,0.4,0.0,0.4,0.014593,0.14984999999999998,0.08640595736490894,0.07648730034784926,10.28367194598913,19.140475854710456,1.0,2,0.0
2018Q1,S&P Global Infrastructure Index,IGF,2480028000.0,309279.7975,0.48,0.0,0.48,0.0,0.48,0.0060425,0.11499999999999999,0.913594042635091,0.9235126996521508,12.642001639695435,21.631535687382147,2.0,2,1.0
2018Q1,S&P Midcap 400 Index,IVOO,857021103.6585366,29743.91219512195,0.13,0.02,0.15,0.0,0.15,0.00261,0.03,0.025222216438797813,0.04036190848598264,10.30037975793703,20.568973101297995,2.0,2,1.0
2018Q1,S&P Midcap 400 Index,MDY,20376392672.010002,1149530.41,0.1,0.14,0.24,0.0,0.24,0.0006565,0.0582,0.9747777835612023,0.9596380915140175,13.954864077815873,23.737642845737938,1.0,2,0.0
2018Q1,S&P Midcap 400 Pure Growth Index,IJK,7939600743.902439,131050.03902439024,0.25,0.0,0.25,0.0,0.25,0.002062,0.07,1.0,1.0,11.78333450653396,22.795128826797896,,1,
2018Q1,S&P Midcap 400 Pure Value Index,IJJ,5693815597.560976,126297.48292682927,0.25,0.0,0.25,0.0,0.25,0.001983,0.03,0.9111408362069313,0.8948585532132983,11.746395378819557,22.462646439882857,2.0,2,1.0
2018Q1,S&P Midcap 400 Pure Value Index,IVOV,668995125.0,12317.183333333334,0.18000000000000002,0.02,0.20000000000000004,0.0,0.20000000000000004,0.005431,0.175,0.08885916379306864,0.10514144678670172,9.418750585407583,20.321287331070437,1.0,2,0.0
2018Q1,S&P SmallCap 600 Index,VIOO,786078676.8292683,47170.81707317073,0.11,0.04,0.15,0.0,0.15,0.678247,0.08,1.0,1.0,10.761530698010217,20.482567443131195,,1,
2018Q1,S&P Smallcap 600 Growth Index,IJT,5037362682.926829,161579.66097560976,0.25,0.0,0.25,0.0,0.25,0.003491,0.07,1.0,1.0,11.992753556848616,22.340148504875337,,1,
2018Q1,S&P Smallcap 600 Value Index,IJS,5243291402.439024,214144.73658536584,0.25,0.0,0.25,0.0,0.25,0.005599,0.08,1.0,1.0,12.27440740457367,22.38021526832459,,1,
2018Q2,CSI 300 Index,ASHR,596332539.8387097,2449069.058064516,0.65,0.0,0.65,0.0,0.65,0.000532,0.14445,0.9922302836660143,0.8680428751333876,14.711218534011426,20.206309022181376,2.0,2,1.0
2018Q2,CSI 300 Index,CHAD,90652581.42857143,19177.576190476193,0.6,0.24,0.84,0.01,0.85,0.002587,0.036,0.00776971633398568,0.13195712486661232,9.861496968735281,18.32254497163305,1.0,2,0.0
2018Q2,Dow Jones Industrial Average Index,DIA,21265349190.074604,4564567.266666667,0.06,0.11,0.17,0.0,0.17,0.000109,0.0229,0.8605885868669335,0.9893839627935375,15.333834273797661,23.780344786400075,1.0,2,0.0
2018Q2,Dow Jones Industrial Average Index,DOG,228176063.79310346,739439.0103448277,0.75,0.23,0.98,-0.03,0.95,0.000208,0.01,0.13941141313306657,0.010616037206462618,13.513647083553078,19.245628098537143,2.0,2,1.0
2018Q2,Dow Jones US Basic Materials Sector Index,IYM,659303773.4375,83331.328125,0.44,0.0,0.44,0.0,0.44,0.0005515,0.03,0.993985250519199,0.9972719066905491,11.330579845386767,20.30669494746697,1.0,2,0.0
2018Q2,Dow Jones US Basic Materials Sector Index,SBM,1803562.5,504.25,0.75,1.92,2.67,-1.72,0.95,0.008225,0.045,0.006014749480801055,0.0027280933094508963,6.223072176834322,14.405274433563081,2.0,2,1.0
2018Q2,Dow Jones US Oil & Gas Index,DDG,1823255.9523809524,1427.095238095238,0.75,1.5699999999999998,2.32,-1.37,0.95,0.0069315,0.09820000000000001,0.0021812399232105143,0.0016962305348819197,7.263396355330571,14.416134445550297,2.0,2,1.0
2018Q2,Dow Jones US Oil & Gas Index,IYE,1073063626.9841269,652831.6238095238,0.44,0.0,0.44,0.0,0.44,0.000375,0.01,0.9978187600767895,0.998303769465118,13.389074524794362,20.793783597051373,1.0,2,0.0
2018Q2,FTSE China 50 Index,FXI,4471067547.169811,29612209.715094343,0.74,0.0,0.74,0.0,0.74,0.000225,0.2,0.9997694296077552,0.9987567003041685,17.203697324618332,22.220893041927972,1.0,2,0.0
2018Q2,FTSE China 50 Index,YXI,5565796.875,6829.2734375,0.75,0.87,1.62,-0.67,0.95,0.0022915,0.02,0.00023057039224480636,0.0012432996958314855,8.828973568795009,15.53215072651057,2.0,2,1.0
2018Q2,JPX-Nikkei 400 Net Total Return Index,JPN,63949475.31746032,110797.87301587302,0.15,0.0,0.15,-0.06,0.09,0.002765,0.1043,0.9389270778313042,0.35199428985141484,11.615462856503418,17.973603881380964,1.0,2,0.0
2018Q2,JPX-Nikkei 400 Net Total Return Index,JPXN,117728117.64705883,7206.896078431373,0.48,0.0,0.48,0.0,0.48,0.003419,0.13,0.061072922168695816,0.6480057101485852,8.88279363528827,18.583888436198613,2.0,2,1.0
2018Q2,MSCI ACWI Low Carbon Target Index,CRBN,545345283.018868,18454.46603773585,0.20000000000000004,0.0,0.20000000000000004,0.0,0.20000000000000004,0.001276,0.21,0.7809223280939582,0.7797441426503277,9.823061681842375,20.116929698845066,1.0,2,0.0
2018Q2,MSCI ACWI Low Carbon Target Index,LOWC,154044751.72413793,5177.162068965517,0.3,0.0,0.3,-0.1,0.2,0.0024055,0.1095,0.2190776719060418,0.2202558573496724,8.552012321987615,18.85275371377446,2.0,2,1.0
2018Q2,MSCI ACWI ex-US Index,ACWX,3239197587.301587,1779725.838095238,0.32,0.0,0.32,0.0,0.32,0.000447,0.11,0.8256902410165468,0.670015219757455,14.391969886863423,21.898591477838032,1.0,2,0.0
2018Q2,MSCI ACWI ex-US Index,CWI,1595315856.25,375714.240625,0.34,0.0,0.34,-0.04,0.3,0.000717,0.0988,0.17430975898345316,0.329984780242545,12.83658413508912,21.19033758257493,2.0,2,1.0
2018Q2,MSCI EAFE Index,EFA,77493451830.50847,30149021.013559323,0.32,0.0,0.32,0.0,0.32,0.000148,0.14,0.9985969306703976,0.9997778366909872,17.221663010081578,25.07345927722645,1.0,2,0.0
2018Q2,MSCI EAFE Index,EFZ,17220027.34375,42360.6015625,0.75,0.31,1.06,-0.11,0.95,0.002231,0.02,0.0014030693296024266,0.00022216330901285466,10.653974000806668,16.6615836448691,2.0,2,1.0
2018Q2,MSCI Emerging Markets Index,EEM,38849620660.71429,77746155.08392857,0.6900000000000001,0.0,0.6900000000000001,0.0,0.6900000000000001,0.000217,0.225,0.9891771325262699,0.9960400663260724,18.168959655504075,24.38296414950942,1.0,2,0.0
2018Q2,MSCI Emerging Markets Index,EUM,154453546.875,850642.7265625,0.75,0.23,0.98,-0.03,0.95,0.0005985000000000001,0.01,0.010822867473730038,0.003959933673927503,13.653747491627012,18.855403941616817,2.0,2,1.0
2018Q2,MSCI Norway IMI 25/50 Index,ENOR,41398328.125,17349.221875,0.53,0.0,0.53,0.0,0.53,0.004229500000000001,0.09,0.16038917497851318,0.19704993271130491,9.761302935666102,17.538751054526003,2.0,2,1.0
2018Q2,MSCI Norway IMI 25/50 Index,NORW,168692218.75,90820.309375,0.5,0.0,0.5,0.0,0.5,0.003847,0.04,0.8396108250214868,0.8029500672886951,11.416638211109474,18.943586421674706,1.0,2,0.0
2018Q2,NASDAQ-100 Equal Weighted Index,QQEW,545009459.375,54151.1359375,0.4,0.2,0.6,0.0,0.6,0.0006464999999999999,0.0253,0.5996730798236961,0.7732903067767559,10.899534229817604,20.11631370912827,2.0,2,1.0
2018Q2,NASDAQ-100 Equal Weighted Index,QQQE,159783365.0,36149.959375,0.3,0.22,0.52,-0.17,0.35,0.0019855000000000003,0.03545,0.40032692017630395,0.22670969322324408,10.495431103796514,18.889329487004193,1.0,2,0.0
2018Q2,Russell 1000 Growth Index,IWF,41586354134.92063,2000973.2158730158,0.2,0.0,0.2,0.0,0.2,0.000216,0.02,0.9583893647065661,0.9592684782950087,14.509144228105479,24.451037924798595,2.0,2,1.0
2018Q2,Russell 1000 Growth Index,VONG,1765799173.4375,86876.7640625,0.1,0.02,0.12,0.0,0.12,0.000379,0.02,0.04161063529343388,0.04073152170499131,11.37224588841633,21.291869214336447,1.0,2,0.0
2018Q2,Russell 1000 Index,IWB,19987188920.634922,1366141.880952381,0.15,0.0,0.15,0.0,0.15,0.000241,0.02,0.9696958733896323,0.9578859535613032,14.127501179716523,23.718357351289804,2.0,2,1.0
2018Q2,Russell 1000 Index,VONE,878749082.03125,42693.5265625,0.1,0.02,0.12,0.0,0.12,0.00030599999999999996,0.03,0.03030412661036775,0.04211404643869673,10.6618025849721,20.594009956458446,1.0,2,0.0
2018Q2,Russell 1000 Value Index,IWD,36400001039.68254,2605594.738095238,0.2,0.0,0.2,0.0,0.2,0.00017,0.02,0.9665305305196309,0.9641803841660254,14.773171513482204,24.317834640151812,2.0,2,1.0
2018Q2,Russell 1000 Value Index,VONV,1352271914.0625,90227.7484375,0.1,0.02,0.12,0.0,0.12,0.000368,0.02,0.033469469480369024,0.03581961583397468,11.410092291086377,21.025051914214007,1.0,2,0.0
2018Q2,Russell 2000 Growth Index,IWO,10140561047.619047,918147.6825396825,0.24,0.0,0.24,0.0,0.24,0.000493,0.05,0.9827272330688114,0.9735972594359267,13.73011353088999,23.039809163718736,2.0,2,1.0
2018Q2,Russell 2000 Growth Index,VTWG,274999338.7096774,16137.693548387097,0.16,0.04,0.2,0.0,0.2,0.0009355,0.08,0.017272766931188583,0.0264027405640734,9.68891302878628,19.43227925093587,1.0,2,0.0
2018Q2,Russell 2000 Index,IWM,44986786039.68254,22394110.046031747,0.2,0.0,0.2,0.0,0.2,7e-05,0.04,0.9957690436910542,0.9689780358750445,16.924308537875753,24.52963464003241,2.0,2,1.0
2018Q2,Russell 2000 Index,VTWO,1440258097.65625,95151.08125,0.1,0.05,0.15,0.0,0.15,0.0006085,0.07500000000000001,0.004230956308945701,0.03102196412495551,11.463221236296093,21.088088168957245,1.0,2,0.0
2018Q2,Russell 2000 Pure Value Index,IWN,9809179833.333334,1087377.7158730158,0.24,0.0,0.24,0.0,0.24,0.000295,0.05,0.9891431339190191,0.9800227615198527,13.899279590448305,23.006584501863777,2.0,2,1.0
2018Q2,Russell 2000 Pure Value Index,VTWV,199954870.96774194,11935.09193548387,0.13,0.07,0.2,0.0,0.2,0.0009575,0.0934,0.010856866080980803,0.019977238480147375,9.387238241758249,19.113602253889322,1.0,2,0.0
2018Q2,Russell 3000 Index,IWV,8513017349.206349,467865.59047619044,0.2,0.0,0.2,0.0,0.2,0.000259,0.02,0.9750824931938561,0.9580047943842845,13.055936333812813,22.864862281812464,2.0,2,1.0
2018Q2,Russell 3000 Index,VTHR,373177583.3333333,11955.956666666667,0.11999999999999998,0.029999999999999995,0.15,0.0,0.15,0.000981,0.054900000000000004,0.02491750680614396,0.04199520561571553,9.38898489899668,19.737564959038387,1.0,2,0.0
2018Q2,S&P 500 Dividend Aristocrats Index,KNG,6270902.068965517,6016.4,0.75,0.0,0.75,0.0,0.75,0.0014745000000000001,0.0479,0.010844707402702693,0.0018020081944196413,8.702244352781058,15.651430772909123,2.0,2,1.0
2018Q2,S&P 500 Dividend Aristocrats Index,NOBL,3473681125.0,548761.13125,0.35,0.0,0.35,0.0,0.35,0.00040550000000000004,0.01,0.9891552925972973,0.9981979918055803,13.215418527903827,21.968480711548427,1.0,2,0.0
2018Q2,S&P 500 Growth Index,IVW,20758794235.294117,928949.7490196079,0.18,0.0,0.18,0.0,0.18,0.000203,0.02,0.3592355864943049,0.8928687914976131,13.741809924857852,23.756235812405787,2.0,2,1.0
2018Q2,S&P 500 Growth Index,SPYG,2490751983.5576925,1656957.0596153846,0.04,0.0,0.04,0.0,0.04,0.00037,0.0069,0.640764413505695,0.10713120850238682,14.32049338153784,21.635850503258567,1.0,2,0.0
2018Q2,S&P 500 Index,SPY,259774004532.28064,88563499.97419354,0.06,0.039,0.099,-0.005,0.094,4e-05,0.03715,0.96556727713161,0.7433234955194458,18.29923036652087,26.283077876639595,2.0,2,1.0
2018Q2,S&P 500 Index,VOO,89702375668.4375,3158228.8703125,0.02,0.01,0.03,0.0,0.03,0.0001245,0.04,0.03443272286839011,0.25667650448055424,14.965521944354856,25.219763090258418,1.0,2,0.0
2018Q2,S&P 500 Value Index,IVE,15492435156.25,1405780.8609375,0.18,0.0,0.18,0.0,0.18,0.00024249999999999999,0.01,0.5699761528867661,0.9218596636900682,14.156103479274671,23.463617687298797,2.0,2,1.0
2018Q2,S&P 500 Value Index,SPYV,1313197812.04375,1060604.5375,0.04,0.0,0.04,0.0,0.04,0.0004105,0.006,0.43002384711323394,0.07814033630993174,13.874349621914748,20.99573107746464,1.0,2,0.0
2018Q2,S&P Global Infrastructure Index,GII,221462890.78125,30565.3859375,0.4,0.0,0.4,0.0,0.4,0.0015114999999999998,0.07245,0.09121763565443153,0.07846703776391332,10.327623469162104,19.215765597437446,1.0,2,0.0
2018Q2,S&P Global Infrastructure Index,IGF,2600905546.875,304516.59375,0.48,0.0,0.48,0.0,0.48,0.0007715,0.055,0.9087823643455685,0.9215329622360867,12.626480859721179,21.679125508595533,2.0,2,1.0
2018Q2,S&P Midcap 400 Index,IVOO,882493710.9375,29989.0890625,0.13,0.02,0.15,0.0,0.15,0.0003985,0.035699999999999996,0.02580749286600727,0.041706137025995196,10.308588896573498,20.598262220329904,2.0,2,1.0
2018Q2,S&P Midcap 400 Index,MDY,20277310909.36207,1132041.225862069,0.1,0.14,0.24,0.0,0.24,0.000187,0.07750000000000001,0.9741925071339926,0.9582938629740048,13.939532955688192,23.732768408719792,1.0,2,0.0
2018Q2,S&P Midcap 400 Pure Growth Index,IJK,8001123206.349206,134390.3126984127,0.25,0.0,0.25,0.0,0.25,0.000693,0.05,0.4658310039517323,0.868049384947929,11.808503626336622,22.80284776956463,2.0,2,1.0
2018Q2,S&P Midcap 400 Pure Growth Index,MDYG,1216236249.3333333,154105.54,0.15,0.0,0.15,0.0,0.15,0.000728,0.0281,0.5341689960482676,0.13195061505207098,11.945392971343372,20.919026885610926,1.0,2,0.0
2018Q2,S&P Midcap 400 Pure Value Index,IJJ,5823065817.460318,135860.9111111111,0.25,0.0,0.25,0.0,0.25,0.000628,0.03,0.4553910962591344,0.8825642100791072,11.819386928972705,22.4850927327532,2.0,2,1.0
2018Q2,S&P Midcap 400 Pure Value Index,MDYV,774828988.3333334,162478.06,0.15,0.0,0.15,0.0,0.15,0.000788,0.0311,0.5446089037408656,0.11743578992089286,11.998298256251916,20.46815290275352,1.0,2,0.0
2018Q2,S&P SmallCap 600 Index,SLY,1050454014.3333334,95686.42666666668,0.15,0.0,0.15,0.0,0.15,0.002077,0.123,0.6524832195252082,0.5490501374944301,11.468831735267674,20.77248830226341,2.0,2,1.0
2018Q2,S&P SmallCap 600 Index,VIOO,862766550.78125,50963.209375,0.11,0.04,0.15,0.0,0.15,0.0005859999999999999,0.07,0.34751678047479184,0.4509498625055698,10.83885926657932,20.575654703509468,1.0,2,0.0
2018Q2,S&P Smallcap 600 Growth Index,IJT,5746162257.8125,170972.8734375,0.25,0.0,0.25,0.0,0.25,0.000924,0.09,0.3819925327891379,0.74168768844102,12.049260188032534,22.471798035498914,2.0,2,1.0
2018Q2,S&P Smallcap 600 Growth Index,SLYG,2001252654.642857,276608.84285714285,0.15,0.0,0.15,0.0,0.15,0.000884,0.0621,0.618007467210862,0.25831231155898016,12.530359667539598,21.41703914876669,1.0,2,0.0
2018Q2,S&P Smallcap 600 Value Index,IJS,5436669365.079365,231001.60634920635,0.25,0.0,0.25,0.0,0.25,0.000916,0.07,0.479968032959515,0.7833985254096607,12.35017994337242,22.416432461246973,2.0,2,1.0
2018Q2,S&P Smallcap 600 Value Index,SLYV,1503182049.9285715,250283.79285714286,0.15,0.0,0.15,0.0,0.15,0.0008190000000000001,0.0576,0.520031967040485,0.21660147459033927,12.430350724453053,21.13085006475259,1.0,2,0.0
2018Q3,CSI 300 Index,ASHR,670430403.7903225,2918814.3451612904,0.65,0.0,0.65,0.0,0.65,0.0004115,0.11665,0.9925639092651809,0.8470856535118351,14.886688045607753,20.323430457819665,2.0,2,1.0
2018Q3,CSI 300 Index,CHAD,121024865.23809524,21867.174603174604,0.6,0.24,0.84,0.01,0.85,0.002551,0.0274,0.007436090734819208,0.15291434648816488,9.992741914798003,18.611506580284725,1.0,2,0.0
2018Q3,Dow Jones Industrial Average Index,DIA,21625090079.090477,4698115.474603174,0.06,0.11,0.17,0.0,0.17,7e-05,0.0293,0.8553226256429555,0.9896752307002984,15.362672023422801,23.797120055262752,1.0,2,0.0
2018Q3,Dow Jones Industrial Average Index,DOG,225603368.8888889,794683.773015873,0.75,0.23,0.98,-0.03,0.95,0.000192,0.01,0.14467737435704445,0.010324769299701629,13.585699544713727,19.234289010494805,2.0,2,1.0
2018Q3,Dow Jones US Basic Materials Sector Index,IYM,622423015.8730159,83443.5142857143,0.44,0.0,0.44,0.0,0.44,0.000466,0.02,0.991538982083731,0.9971812460989844,11.331925206305884,20.249130509375163,1.0,2,0.0
2018Q3,Dow Jones US Basic Materials Sector Index,SBM,1759416.6666666667,712.0416666666666,0.75,1.92,2.67,-1.72,0.9499999999999998,0.004575,0.07,0.008461017916268916,0.002818753901015648,6.5681364302989635,14.38049287268222,2.0,2,1.0
2018Q3,Dow Jones US Oil & Gas Index,DDG,1604083.3333333333,1544.861111111111,0.75,1.57,2.32,-1.37,0.9499999999999998,0.006283,0.07635,0.0022110371167639365,0.0015066989414059795,7.3426892895700195,14.288063019508773,2.0,2,1.0
2018Q3,Dow Jones US Oil & Gas Index,IYE,1063030190.4761904,697159.4253968253,0.44,0.0,0.44,0.0,0.44,0.000286,0.01,0.997788962883236,0.998493301058594,13.45476939442968,20.78438933710347,1.0,2,0.0
2018Q3,FTSE China 50 Index,FXI,4360429657.894737,32465099.89473684,0.74,0.0,0.74,0.0,0.74,0.000238,0.21,0.9997759763650521,0.9985973902745917,17.29567622091789,22.19583643484078,1.0,2,0.0
2018Q3,FTSE China 50 Index,YXI,6124571.428571428,7274.579365079365,0.75,0.87,1.62,-0.67,0.95,0.003572,0.0226,0.0002240236349479508,0.0014026097254082567,8.89214127113502,15.62781934110151,2.0,2,1.0
2018Q3,JPX-Nikkei 400 Net Total Return Index,JPN,22647549.365079366,109951.04285714286,0.15,0.0,0.15,-0.06,0.09,0.002152,0.0917,0.9291623356244314,0.16409396406164195,11.607790480768694,16.935562208237492,1.0,2,0.0
2018Q3,JPX-Nikkei 400 Net Total Return Index,JPXN,115368187.5,8382.469642857142,0.48,0.0,0.48,0.0,0.48,0.0029545,0.15,0.07083766437556852,0.835906035938358,9.033897856843476,18.563639202456756,2.0,2,1.0
2018Q3,MSCI ACWI Low Carbon Target Index,CRBN,534208798.38709676,20574.275806451613,0.2,0.0,0.2,0.0,0.2,0.0011194999999999998,0.1038,0.7883845892310046,0.7656760299422977,9.931796827183488,20.096297328716215,1.0,2,0.0
2018Q3,MSCI ACWI Low Carbon Target Index,LOWC,163486803.27272728,5522.4745454545455,0.3,0.0,0.3,-0.1,0.2,0.002391,0.1047,0.21161541076899534,0.23432397005770242,8.616581326040471,18.912242831115766,2.0,2,1.0
2018Q3,MSCI ACWI ex-US Index,ACWX,3054074571.428571,2231660.438095238,0.32,0.0,0.32,0.0,0.32,0.000282,0.08,0.8281711903635299,0.6627197886657795,14.618256457439992,21.839742461070344,1.0,2,0.0
2018Q3,MSCI ACWI ex-US Index,CWI,1554320445.079365,463024.5063492063,0.34,0.0,0.34,-0.04,0.3,0.000527,0.0601,0.17182880963647004,0.3372802113342204,13.045535261147583,21.164304274248984,2.0,2,1.0
2018Q3,MSCI EAFE Index,EFA,71264622580.64516,32987744.101612903,0.32,0.0,0.32,0.0,0.32,0.0001475,0.09,0.9985066948932563,0.9995830548424298,17.311646659587872,24.98966586424058,1.0,2,0.0
2018Q3,MSCI EAFE Index,EFZ,29725833.333333332,49334.438095238096,0.75,0.31,1.06,-0.11,0.95,0.002086,0.02,0.0014933051067436767,0.00041694515757023274,10.806377657649799,17.20752703491126,2.0,2,1.0
2018Q3,MSCI Emerging Markets Index,EEM,30927729762.295082,81802301.28196721,0.69,0.0,0.69,0.0,0.69,0.000229,0.17,0.9887096086625419,0.9933479365283567,18.219815934208633,24.154919021735022,1.0,2,0.0
