,index_name,index_id,competition,top3_issuer,d_OwnIndex,ratio_tii,ratio_tra,aum_index,num_hold_index,volume_index,spread_index
267,IBD Breakout Stocks Index,IBD Breakout Stocks Index,0,0.0,1,0.9271020511631626,0.45966893942998316,8140399.0,46.22931034482759,171778.83601665497,60.62335266461493
268,IBD ETF Leaders Index,IBD ETF Leaders Index,0,0.0,1,0.8363254189239436,0.851623817031708,25879663.08286089,25.76509186351706,455030.0211058639,35.080050996013675
269,IISL S&P/CNX Nifty TR INR,IISL S&P/CNX Nifty TR INR,0,0.0,0,0.9571332700845072,0.3746097738680321,803260171.6407759,56.02377179080824,6931424.75732488,12.854995532048793
270,INDXX Hedged Dividend Income Index,INDXX Hedged Dividend Income Index,0,0.0,1,0.9863691079856136,0.8290394498675272,4713899.6389548695,295.86124794745484,25000.57005485541,71.31256365414002
271,INDXX India Consumer TR USD,INDXX India Consumer TR USD,0,0.0,1,0.8528187896810704,0.42960818163799375,105472578.25173397,16.94033412887828,726180.1160772071,49.30821198701816
272,INDXX U.S. Infrastructure Development Index,INDXX U.S. Infrastructure Development Index,0,0.0,1,0.8079971869682849,0.22427020548760343,133740022.9647694,94.31236673773988,1655790.2169601843,32.73800279810742
273,IPOX 100 Europe Index,IPOX 100 Europe Index,0,0.0,1,0.979478575250189,0.9222622383600683,2018597.1319999998,100.60688405797102,16898.647307613675,19.96075887828319
274,IPOX 100 TR USD,IPOX 100 TR USD,0,0.0,1,0.8515662091152085,0.4094706110077543,1012390794.1366588,100.30079365079365,5337640.441651243,5.470519655360038
275,IPOX International Index,IPOX International Index,0,0.0,1,0.8707983890316732,0.28811194782658356,57316290.94901821,50.0452380952381,1117921.341872562,39.16525009482928
276,IQ 500 International Index,IQ 500 International Index,0,0.0,1,0.9993709147657917,0.003551453145992771,155477361.12243715,575.6206225680934,969642.307604146,23.98054889580417
277,IQ Candriam ESG International Equity Index,IQ Candriam ESG International Equity Index,0,0.0,1,0.9990172997957395,0.0094147781222505,67918200.32594697,641.471264367816,486871.88156091084,20.11379458992877
278,IQ Candriam ESG US Equity Index,IQ Candriam ESG US Equity Index,0,0.0,1,0.9996233992499357,0.0042609072945128295,98621564.16094698,314.42528735632186,1160002.8623247147,39.61430004690199
279,IQ Global Agribusiness Small Cap TR USD,IQ Global Agribusiness Small Cap TR USD,0,0.0,1,0.8375340769423838,0.7429691985633631,10768553.770654608,59.56796536796537,56137.336866281854,25.782407064916395
280,IQ Global Resources TR USD,IQ Global Resources TR USD,0,0.0,1,0.8530848981882162,0.2184620218962651,141132631.04293746,233.06284805091488,967685.9713724504,20.410198744354936
281,IQ Hedge Market Neutral USD,IQ Hedge Market Neutral USD,0,0.0,1,0.8024652517503625,0.24644885583583762,13986117.928812351,125.89126984126985,82744.69705266038,18.16294873023611
282,IQ Hedge Merger Arbitrage TR USD,IQ Hedge Merger Arbitrage TR USD,0,0.0,1,0.6764060860385592,0.20976993802611435,521590993.3859066,82.19285714285714,3603199.741939495,15.400585637522404
283,ISE BICK USD,ISE BICK USD,0,0.0,1,0.9607134666671047,0.9715269883377725,111430657.2000079,89.34126984126983,260783.0572942853,85.26583352554674
284,ISE Chindia TR USD,ISE Chindia TR USD,0,0.0,1,0.9478747648286264,0.7383157331889478,209593522.468076,49.73968253968254,1113728.3477041286,16.07566121394183
285,ISE Cloud Computing USD,ISE Cloud Computing USD,0,0.0,1,0.9903833344222847,0.005975859179257579,1855447234.3367143,40.37777777777778,14630940.624019068,7.511250332426403
286,ISE Cyber Security Index,ISE Cyber Security Index,0,0.0,1,0.5312122087077631,0.134932463276578,1253745684.5288994,47.64920634920635,9257796.8180671,8.183353169008546
287,ISE Global Engineering and Construction USD,ISE Global Engineering and Construction USD,0,0.0,1,0.890540819424331,0.8570228444000072,12932122.471108472,64.64761904761905,122306.59649303312,42.35561668074618
288,ISE Global Wind Energy USD,ISE Global Wind Energy USD,0,0.0,1,0.7757599329780923,0.3649297294666907,94054760.53087886,43.916666666666664,810007.7664559992,28.37481679161646
289,ISE Junior Silver (SM Miners/Explor) USD,ISE Junior Silver (SM Miners/Explor) USD,0,0.0,1,0.7958515049146311,0.5536689730790635,105213450.8226445,33.38163103721298,4249085.051614068,47.02492067329253
290,ISE Mobile Payments Index,ISE Mobile Payments Index,0,0.0,1,0.6319896978948305,0.27546656782828755,367903489.55661124,39.254948535233574,5120336.203897227,20.92525656979052
291,ISE Revere Natural Gas USD,ISE Revere Natural Gas USD,0,0.0,1,0.8132450862347452,0.5268055935471465,286913644.6445606,36.161904761904765,16072847.178932847,9.690185702482808
292,ISE Water,ISE Water,0,0.0,1,0.874391354849804,0.3405311294620245,327257785.67756927,36.537301587301585,1484635.3462141813,9.975674089867015
293,Indus India,Indus India,0,0.0,1,0.17851800790760042,0.11630360167113875,236954738.8315835,61.603968253968254,5265883.905073998,14.283909209997303
294,Industrial Select Sector SPDR,US Industrials Sector,1,1.0,1,0.8948950264603667,0.21191531548615408,13502846763.809692,215.1063492063492,851120254.8929393,2.8538460266065457
295,Indxx 5G & NextG Thematic Index,Indxx 5G & NextG Thematic Index,0,0.0,1,0.8412282556029975,0.27955269129488014,219978789.35758114,99.41687979539643,1959153.8579926954,36.02353048553266
296,Indxx Artificial Intelligence & Big Data Index,Indxx Artificial Intelligence & Big Data Index,0,0.0,1,0.980241225621371,0.07291849030072696,105769049.24594595,88.41793313069908,1217184.5319170307,42.59493404038697
297,Indxx Blockchain Index,Indxx Blockchain Index,0,0.0,1,0.96243136372487,0.31678610128551354,40993908.41767881,98.43360433604336,248686.9661795813,37.31033002904516
298,Indxx Cybersecurity Index,Indxx Cybersecurity Index,0,0.0,1,0.8638935176377966,0.6069319997902541,23716165.25973244,31.88659793814433,1174195.9094149165,47.58613937918879
299,Indxx Disruptive Technologies Index,Indxx Disruptive Technologies Index,0,0.0,1,0.9050351801175683,0.2013555549971841,64758523.55055245,101.01997336884155,535608.1613455411,29.460818619561294
300,Indxx Global Agriculture Index,Indxx Global Agriculture Index,0,0.0,1,0.851963368168343,0.9245288252303976,4679187.637505938,44.93259318001586,33073.132229726274,68.15168210964131
301,Indxx Global Cloud Computing Index,Indxx Global Cloud Computing Index,0,0.0,1,0.9590878950882599,0.2455631628548961,661029658.8444599,38.98360655737705,15309338.843472758,21.822392741578806
302,Indxx Global Fintech Thematic Index,Indxx Global Fintech Thematic Index,0,0.0,1,0.8430830507693649,0.18140119408102925,283290826.8177298,38.948113207547166,3491248.4742530417,25.833609399247816
303,Indxx Global Health & Wellness Thematic Index,Indxx Global Health & Wellness Thematic Index,0,0.0,1,0.9635411332067984,0.17635691035535614,10146600.51635514,66.63144104803493,83160.51532732722,89.07715266456421
304,Indxx Global Internet of Things Thematic Index,Indxx Global Internet of Things Thematic Index,0,0.0,1,0.8662551321632618,0.13022920722398884,101458502.59125918,52.783962264150944,923465.9219306365,27.830137169683038
305,Indxx Global Natural Resources Income Index,Indxx Global Natural Resources Income Index,0,0.0,1,0.8967754207256078,0.33874958665627236,8678840.284576405,49.788431061806655,69037.12128121873,77.09108985669117
306,Indxx Global Robotics & Artificial Intelligence Thematic Index,Indxx Global Robotics & Artificial Intelligence Thematic Index,0,0.0,1,0.7424998470837713,0.3532779092068738,1309398867.8781893,37.39622641509434,18281945.69097143,10.692350710586897
307,Indxx Millennials Thematic Index,Indxx Millennials Thematic Index,0,0.0,1,0.7844987789530339,0.5292887182150234,37527227.226491526,78.68209606986899,402215.39515480836,32.57816263169166
308,Indxx Real Asset Income Index,Indxx Real Asset Income Index,0,0.0,1,0.9045591434744894,0.028038045767471518,171033082.9095875,91.85714285714286,1101737.7367277166,42.34870762313032
309,Innovation Labs Blockchain Innovators Index,Innovation Labs Blockchain Innovators Index,0,0.0,1,0.9155469801951372,0.540832613870659,9793743.48587517,51.08904109589041,126480.95469189079,42.845911647844645
310,Innovation Labs Cannabis Index,Innovation Labs Cannabis Index,0,0.0,1,0.8561812856827036,0.6930771837845189,7703121.675531914,29.411290322580644,775717.1885563706,65.96071411741885
311,Innovation Labs Next Generation Vehicles Index,Innovation Labs Next Generation Vehicles Index,0,0.0,1,0.9947355485334934,0.9595857826740911,2007859.664594223,72.95138888888889,25745.857197904523,24.6350525660366
312,Inspire 100 Index,Inspire 100 Index,0,0.0,1,0.8597426435777833,0.24905436727882457,62858277.221526906,100.10055865921788,489618.1268564733,37.57650371369991
313,Inspire Global Hope Large Cap Equal Weight Index,Inspire Global Hope Large Cap Equal Weight Index,0,0.0,1,0.7847195099532314,0.42332020637522966,96441668.92033543,313.9400278940028,603898.481982373,73.82616600751844
314,Inspire International ESG Index,Inspire International ESG Index,0,0.0,1,0.7542558993412214,0.8670965707996947,41854141.50943396,155.5016611295681,488824.05243456137,53.12170946029471
315,Inspire Small/Mid Cap Impact Equal Weight Index,Inspire Small/Mid Cap Impact Equal Weight Index,0,0.0,1,0.859088327571108,0.48489020831022656,57923200.2096436,447.80195258019523,441409.74548462004,52.28924353617862
316,Invesco Aerospace & Defense,US Defense Sector,1,0.0,1,0.8747432867014118,0.3063145699314185,4402020815.543999,45.549881235154395,44823268.90207293,4.956449028083416
317,Invesco China Technology,China Technology Sector,1,0.0,1,0.801787400607487,0.5324397290868249,2149255996.8822093,74.17354497354498,75330667.56048772,15.665035496224574
318,Invesco Preferred Shares,Preferred Shares,1,0.0,1,0.8278978777853382,0.17371067560223832,21331500393.429287,318.5665083135392,162414165.70192137,5.317525108441274
319,Invesco Strategic Developed ex-US Index,Invesco Strategic Developed ex-US Index,0,0.0,1,0.9741473715407712,0.14049304483605093,163442823.32372212,839.5060240963855,186441.70035879625,77.52239818424235
320,Invesco Strategic Developed ex-US Small Company Index,Invesco Strategic Developed ex-US Small Company Index,0,0.0,1,0.9422792084298858,0.2818149665911199,7880630.072959024,1110.0589430894308,-12264.393722199378,85.96208770536708
321,Invesco Strategic Emerging Markets Index,Invesco Strategic Emerging Markets Index,0,0.0,1,0.9509793469578374,0.6923802915549313,16167838.181738777,396.03098106712565,88938.05818960875,79.89688644667963
322,Invesco Strategic US Index,Invesco Strategic US Index,0,0.0,1,0.9634932683400147,0.8304397626655416,83536196.44577686,546.9586919104992,434493.12116048095,28.102805906734943
323,Invesco Strategic US Small Company Index,Invesco Strategic US Small Company Index,0,0.0,1,0.8682144377390493,0.7715264270191065,17871110.131836403,1191.0671256454389,105288.52425537175,84.01742945919604
324,JP Morgan US Dividend Index,JP Morgan US Dividend Index,0,0.0,1,0.9914820220028111,0.014359665308013884,31278576.715050504,238.13434727503167,151019.59323139864,20.563202524867965
325,JP Morgan US Minimum Volatility Index,JP Morgan US Minimum Volatility Index,0,0.0,1,0.9806178735580456,0.11791471780833716,52372019.64287879,244.49809885931558,425849.68548487895,15.632021275365588
326,JP Morgan US Momentum Factor Index,JP Morgan US Momentum Factor Index,0,0.0,1,0.9962923767723191,0.00766823004500314,59374443.028434336,346.4550063371356,443261.38038649224,15.586817552449565
327,JP Morgan US Quality Factor Index,JP Morgan US Quality Factor Index,0,0.0,1,0.9466645447039347,0.22612083602163058,129530007.9860101,267.5906210392902,1009566.6719274978,13.962351731919126
328,JP Morgan US Value Factor Index,JP Morgan US Value Factor Index,0,0.0,1,0.6874312089442136,0.051721405931267374,49802759.98732323,335.851711026616,318523.3395069922,17.163465277822493
329,JPX-Nikkei 400 Net Total Return Index,JPX-Nikkei 400 Net Total Return Index,1,0.0,1,0.8348267883014583,0.8920185744160491,129863903.6372209,394.1508313539192,1192480.4885324945,28.390181429691967
330,JPX-Nikkei 400 Total Return USD Hedged Index,JPX-Nikkei 400 Total Return USD Hedged Index,0,0.0,1,0.9918467183838302,0.9717756320347969,2859651.6043942994,100.74226804123711,22715.185056117065,61.31538097584479
331,JUST US Large Cap Diversified Index,JUST US Large Cap Diversified Index,0,0.0,1,0.7709221097405684,0.1821054892889758,161563203.63766977,438.93518518518516,1159992.5258165936,16.31518463394799
332,Janus Small Cap Growth Alpha Index,Janus Small Cap Growth Alpha Index,0,0.0,1,0.7246976335644899,0.10638283795705411,23052129.0475,201.82004930156123,258836.51994277452,59.40791630599857
333,Janus Small/Mid Cap Growth Alpha Index,Janus Small/Mid Cap Growth Alpha Index,0,0.0,1,0.6964739239624589,0.2052626855328739,52235219.64227869,247.0493015612161,386073.0664355294,42.59402375141254
334,John Hancock Dimensional Consumer Staples Index,John Hancock Dimensional Consumer Staples Index,0,0.0,1,0.7142344768203358,0.43133757071873186,21908358.366143573,50.39562289562289,150939.43977382864,17.575534684354384
335,John Hancock Dimensional Developed International Index,John Hancock Dimensional Developed International Index,0,0.0,1,0.6553768371263445,0.06664216301478068,265630050.61218625,750.1553588987217,1008051.76259907,34.851783249150216
336,John Hancock Dimensional Emerging Markets Index,John Hancock Dimensional Emerging Markets Index,0,0.0,1,0.6459999802978151,0.011587831304540226,651491207.4008948,630.6261022927689,2149471.294301662,19.5477938562752
337,John Hancock Dimensional Energy Index,John Hancock Dimensional Energy Index,0,0.0,1,0.7224041781211851,0.4182911790668709,19746811.427437395,46.0942760942761,142672.1826429208,19.3274648222322
338,John Hancock Dimensional Industrials Index,John Hancock Dimensional Industrials Index,0,0.0,1,0.697667046301361,0.41296858628445005,24325079.502520867,156.97390572390572,133187.67580196814,22.253779401286348
339,John Hancock Dimensional Materials Index,John Hancock Dimensional Materials Index,0,0.0,1,0.7256377579948045,0.4550522081517653,19341546.003021702,48.33080808080808,66776.07073953275,17.550898498899727
340,John Hancock Dimensional Media and Communications Index,John Hancock Dimensional Media and Communications Index,0,0.0,1,0.8365262657769186,0.5936222663452743,22193158.518951967,67.02637362637363,113782.68849338299,25.40954184805477
341,John Hancock Dimensional Small Cap Index,John Hancock Dimensional Small Cap Index,0,0.0,1,0.6461731263213273,0.028450407382697534,332155362.3129656,444.54475703324806,1493005.7720737408,17.88056607803122
342,John Hancock Dimensional Utilities Index,John Hancock Dimensional Utilities Index,0,0.0,1,0.7320551516323884,0.43652398865365816,23056541.0848414,42.677609427609426,211245.9820746229,19.50130139746354
343,KBW Bank TR USD,KBW Bank TR USD,0,0.0,1,0.8302014343910976,0.32709769330729965,704542998.6557481,25.552652414885195,23988538.472228557,5.2915181646030955
344,KBW Fin Sector Divi Yield TR USD,KBW Fin Sector Divi Yield TR USD,0,0.0,1,0.8868394224956044,0.4107642028556911,267887584.7088836,40.926365795724465,1492199.643668072,12.26956063423819
345,KBW Property & Casualty TR USD,KBW Property & Casualty TR USD,0,0.0,1,0.9036990275027936,0.5173521988207902,93474248.97030087,25.482185273159146,852864.8960167711,21.624409278583258
346,KBW Regional Banking TR USD,KBW Regional Banking TR USD,0,0.0,1,0.6930967704037628,0.42937286433213834,113738214.41472684,51.524940617577194,1046786.6292516356,21.623588539891347
347,LPX Direct Listed Private Equity TR USD,LPX Direct Listed Private Equity TR USD,0,0.0,1,0.9370831910674083,0.6534114256486134,14641816.38094442,42.5,84708.77092801967,49.09593517497637
348,Lattice Risk-Optimized Advancing Markets Strategy Index,Lattice Risk-Optimized Advancing Markets Strategy Index,0,0.0,1,0.9702457440442048,0.08146314192914217,50403203.78436263,338.4171292624901,294552.7556900076,50.37941163623756
349,Lattice Risk-Optimized Developed Markets (ex-US) Strategy Index,Lattice Risk-Optimized Developed Markets (ex-US) Strategy Index,0,0.0,1,0.846509069743243,0.328128537969526,1012774502.6045527,496.6272799365583,8276792.376908675,34.3876679130961
350,Lattice Risk-Optimized US Large Cap Equity Strategy Index,Lattice Risk-Optimized US Large Cap Equity Strategy Index,0,0.0,1,0.9320491547510912,0.17062479864475774,145011973.53863814,345.62351072279586,867578.503489696,20.116883775970315
351,LibertyQ Emerging Markets Index,LibertyQ Emerging Markets Index,0,0.0,1,0.8789050961838972,0.2022721414753415,217080650.32005182,262.1112091791703,1147969.6118576415,20.67530889090289
352,LibertyQ Global Dividend Index,LibertyQ Global Dividend Index,0,0.0,1,0.9152458349098508,0.43911802340289147,16082213.533393782,118.63106796116504,74707.06804821693,34.17812028870034
353,LibertyQ Global Equity Index,LibertyQ Global Equity Index,0,0.0,1,0.8675127463240379,0.2533866830619375,14413323.174196891,594.171226831421,73049.90579993819,35.7301128019153
354,LibertyQ International Equity Hedged Index,LibertyQ International Equity Hedged Index,0,0.0,1,0.8826747569309746,0.07777193301873259,7255490.083290155,266.58428949691086,74172.86491412326,151.43452665476252
355,LibertyQ Mid Cap Index,LibertyQ Mid Cap Index,0,0.0,1,0.8403176273360381,0.20684604366097178,11102424.470495157,200.88228941684665,53571.2798042051,25.588486377734327
356,LibertyQ Small Cap Index,LibertyQ Small Cap Index,0,0.0,1,0.8774617877848087,0.7541521931751192,11661879.96919268,494.6879049676026,66498.61542239154,36.116369671327526
357,LibertyQ US Large Cap Equity Index,LibertyQ US Large Cap Equity Index,0,0.0,1,0.8625068451814171,0.01550477214164007,733750295.1787083,250.69654427645787,3544771.457505948,17.034972696506188
358,Life + Liberty Freedom 100 Emerging Markets Index,Life + Liberty Freedom 100 Emerging Markets Index,0,0.0,1,0.9934615835605244,0.8208278816974602,15603385.74938575,103.9066339066339,144814.41232076733,57.49907737455405
359,LifeSci Biotechnology Clinical Trials Index,LifeSci Biotechnology Clinical Trials Index,0,0.0,1,0.9719960326902298,0.23549677202853847,32973960.180572286,72.83478951548848,525297.1756276699,24.336072948701272
360,LifeSci Biotechnology Products Index,LifeSci Biotechnology Products Index,0,0.0,1,0.9429421125055139,0.23308617863548328,29615930.044779733,32.08657664813344,209236.4003784817,24.79605809131645
361,Loncar China BioPharma Index,Loncar China BioPharma Index,0,0.0,1,0.9534625194725894,0.9643007115924086,13755559.544072948,34.971666666666664,217540.29787612613,80.05899490913713
362,Loup Frontier Tech Index,Loup Frontier Tech Index,0,0.0,1,0.9923611913753968,0.7328180880250186,13180040.181528457,31.476422764227642,171949.2355087001,27.135426711951435
363,MAC Global Solar Energy TR USD,MAC Global Solar Energy TR USD,0,0.0,1,0.7861279660693632,0.28601804937838143,944118511.685178,29.211111111111112,28874076.03129727,11.603249752236467
364,ML Equal Sector Weight USD,ML Equal Sector Weight USD,0,0.0,1,0.8948829978806612,0.2628244568745797,152750498.60415676,11.92368839427663,414332.0204479462,10.345263251779672
365,MSCI ACWI,All World,1,0.5,0,0.8579855262408705,0.31860833909331726,19112795330.07786,4786.7636579572445,304274826.40855724,2.269819662943983
366,MSCI ACWI Diversified MultiFactor Index,MSCI ACWI Diversified MultiFactor Index,0,0.0,0,0.8696882706081615,0.6463732256947016,61623023.468091846,422.8946951702296,523922.9894747383,53.220298580185734
367,MSCI ACWI IMI Index,MSCI ACWI IMI Index,0,1.0,0,0.7965152955187229,0.7304958474825969,279828899.438179,1439.9906542056074,1798862.435335789,24.868097503398847
368,MSCI ACWI Low Carbon Target Index,MSCI ACWI Low Carbon Target Index,1,0.5,0,0.858326140510213,0.22648666287392138,526150867.21904993,1384.1579572446556,1898169.494015773,16.672394297000274
369,MSCI ACWI Minimum Vol (USD) NR USD,MSCI ACWI Minimum Vol (USD) NR USD,0,0.0,0,0.7775920036383877,0.25684409255994617,4025921868.3708634,417.20031670625497,23427222.41302764,5.340157881953958
370,MSCI ACWI Select Agricul Prod IMI NR USD,MSCI ACWI Select Agricul Prod IMI NR USD,0,0.0,0,0.8844335891337117,0.37902617286927326,28139189.296041172,149.91765637371338,131708.9602652102,38.102812381426084
371,MSCI ACWI Select Energy Prod IMI NR USD,MSCI ACWI Select Energy Prod IMI NR USD,0,0.0,0,0.7155400880952794,0.3138193278988313,40376938.78844023,214.81551860649247,312171.5343654788,63.022170482617504
372,MSCI ACWI Select Gold Miners IMI NR USD,MSCI ACWI Select Gold Miners IMI NR USD,0,0.0,0,0.8823615349274767,0.36064605074639844,291187364.07220906,43.64449722882027,5929922.690771518,27.63884420206136
373,MSCI ACWI Select Mt&MP Ex G&S IMI NR USD,MSCI ACWI Select Mt&MP Ex G&S IMI NR USD,0,0.0,0,0.6349981428825844,0.454140048141691,296157961.9000396,209.3254156769596,4435425.474178544,23.516097483295432
374,MSCI ACWI Select Silver Miner IMI NR USD,MSCI ACWI Select Silver Miner IMI NR USD,0,0.0,0,0.7613964293260989,0.33276969331536427,81465325.48155186,38.86935866983373,1293117.710151182,49.39908735841143
375,MSCI ACWI Sustainable Impact Index,MSCI ACWI Sustainable Impact Index,0,1.0,0,0.8178550250062848,0.30371019915322073,94401416.8860254,139.52268602540835,738728.4373477098,32.76718973068259
376,MSCI ACWI ex USA 100% Hedged to USD Index,MSCI ACWI ex USA 100% Hedged to USD Index,0,0.0,0,0.7778509495523107,0.2895983109607396,55790675.5361441,394.05229793977816,418667.9171706462,29.721518211657806
377,MSCI ACWI ex USA High Dividend Yield US Dollar Hedged Index,MSCI ACWI ex USA High Dividend Yield US Dollar Hedged Index,0,0.0,0,0.9600061634723323,0.16421042184120077,15549058.60840855,337.47217806041334,93393.31276996307,57.91855395213253
378,MSCI ACWI ex USA US Dollar Hedged USD,MSCI ACWI ex USA US Dollar Hedged USD,0,0.0,0,0.8683172649484149,0.09680648525287579,97631564.46610452,1990.467356687898,525318.799459767,19.225717921046773
379,MSCI ACWI ex-US Index,MSCI ACWI ex-US Index,1,0.5,0,0.74770955542201,0.20836882822130864,4294717411.755107,1230.0357142857142,64305194.074037455,5.305347473235977
380,MSCI All Argentina 25/50 Index,MSCI All Argentina 25/50 Index,1,1.0,0,0.9333286885325952,0.7653761409843901,122381467.33374372,30.820091324200913,2321034.1477583502,31.70568139504811
381,MSCI All Colombia Capped NR USD,MSCI All Colombia Capped NR USD,0,0.0,0,0.9799293505018173,0.12842521586912578,19855567.324623913,31.752969121140143,181246.1135815064,46.92177148912467
382,MSCI All Country Asia ex Japan,Asia ex Japan,1,0.0,0,0.888860317834614,0.16006045212752965,3913823868.907198,943.7388471177945,83628625.54503188,12.303664094931833
383,MSCI All Pakistan Select 25/50 Index,MSCI All Pakistan Select 25/50 Index,0,0.0,0,0.9476809529841547,0.5297227974948688,34811325.73334917,37.69824840764331,440803.4920685452,58.16748871394493
384,MSCI All Peru Capped NR USD,MSCI All Peru Capped NR USD,0,0.0,0,0.9246355926752478,0.5432577997984762,167482201.47644496,29.555819477434678,2833383.537312904,23.165867071040612
385,MSCI All Qatar Capped Index,MSCI All Qatar Capped Index,0,0.0,0,0.984154818660992,0.23880131808732788,56567280.92304038,35.3285827395091,410566.7776631901,64.09196230858154
386,MSCI All UAE Capped Index,MSCI All UAE Capped Index,0,0.0,0,0.9976004027759654,0.13060974231372746,40679257.19105305,38.24465558194775,316895.3587102407,66.78256248169235
387,MSCI Australia,Australia,1,0.0,0,0.9045964298870036,0.33910614743516465,1456323689.6420496,85.4060223409422,54316651.93693664,13.791571884333392
388,MSCI Australia 100% Hedged to USD Index,MSCI Australia 100% Hedged to USD Index,0,0.0,0,1.0,0.8548944439518928,3276921.812902397,25.841473864610112,11496.936258035163,295.8982416044721
389,MSCI Austria IMI 25/50 NR USD,MSCI Austria IMI 25/50 NR USD,0,0.0,0,0.8347343813754493,0.7206120153319466,112549633.29687254,30.20031670625495,1876158.892277189,18.32725309718052
390,MSCI Belgium IMI 25/50 NR USD,MSCI Belgium IMI 25/50 NR USD,0,0.0,0,0.8531511380864814,0.9674597677182578,77830317.26758511,48.478226444972286,1839560.730884444,21.616583837305765
391,MSCI Brazil,Brazil,1,0.0,0,0.8840213014336104,0.5059438516911464,6812088349.163799,69.82507288629738,917616995.4777622,13.612733585239372
392,MSCI Brazil Small NR USD,MSCI Brazil Small NR USD,0,0.0,0,0.7890126138207396,0.629807350805787,75761955.8902217,67.57086302454474,1154846.455617118,45.35519735899603
393,MSCI Canada,Canada,1,0.0,0,0.9842496969278065,0.03594384366373365,4732685471.286249,103.71482075976458,76898538.68817748,5.826274573541108
394,MSCI Canada 100% Hedged to USD Index,MSCI Canada 100% Hedged to USD Index,0,0.0,0,0.9772377719148589,0.16023079387602832,18078100.59303246,29.873217115689382,161165.16192956775,84.24858566451711
395,MSCI Chile IMI 25-50 NR USD,MSCI Chile IMI 25-50 NR USD,0,0.0,0,0.89970438219415,0.3554461734511501,410763512.2530483,34.434679334916865,15628527.660068395,9.218777738651337
396,MSCI China A International index,MSCI China A International index,0,0.0,0,0.9765947390654903,0.5009286564414243,131924758.87812501,377.5885462555066,1043228.1754321539,24.975536564102413
397,MSCI China A International with CNH 100% Hedged to USD Index,MSCI China A International with CNH 100% Hedged to USD Index,0,0.0,0,,,1452864.252266537,271.692759295499,1711.2618000498078,18.668274527716147
398,MSCI China All Shares Health Care 10/40 Index,MSCI China All Shares Health Care 10/40 Index,0,0.0,0,0.8571839748459922,0.4833144133461274,45140146.33817935,84.80494505494505,959545.5455178593,76.46223464785528
399,MSCI China All Shares Index,MSCI China All Shares Index,1,0.0,0,0.9544653916811812,0.5237161148210051,49839235.694706514,243.79048637092464,1226088.4744847754,24.372490268528527
400,MSCI China Communication Services 10/50 Index,MSCI China Communication Services 10/50 Index,0,0.0,0,0.8384086312948114,0.9245509670131655,21286796.51532567,35.768932038834954,107274.8075235703,190.25456239929645
401,MSCI China Consumer Staples 10/50 Index,MSCI China Consumer Staples 10/50 Index,0,0.0,0,0.8658574540338196,0.9075734347619921,6347524.8114779275,42.1578947368421,144679.76180372952,96.41298013317609
402,MSCI China Health Care 10/50 Index,MSCI China Health Care 10/50 Index,0,0.0,0,0.9230495935137493,0.9694141771924161,4554690.84950096,64.49122807017544,89020.8752134583,121.33532169923195
403,MSCI China IMI Environment 10/40 Index,MSCI China IMI Environment 10/40 Index,0,0.0,0,0.907324445062265,0.5795783819025266,6871431.597731196,40.794520547945204,210546.37920556028,127.92035643339744
404,MSCI China Information Technology 10/50 Index,MSCI China Information Technology 10/50 Index,0,0.0,0,0.9521514184576244,0.8530727189591834,8116836.88174664,73.56140350877193,235325.58724220152,101.69099632802255
405,MSCI China NR USD,MSCI China NR USD,0,0.0,0,0.9185878221169413,0.2977362629967776,3536581166.1049876,310.1575613618369,199628308.82346383,2.7304348597422874
406,MSCI China Real Estate 10/50 Index,MSCI China Real Estate 10/50 Index,0,0.0,0,0.9981320813687137,0.989060642131298,4846358.297197697,46.10526315789474,85229.88413991214,103.48866004674488
407,MSCI China Small NR USD,MSCI China Small NR USD,0,0.0,0,0.8937267976947547,0.5919287422629239,26017964.470823437,344.3855898653998,325123.5162516327,103.89098161530397
408,MSCI China Top 50 10/50 Index,MSCI China Top 50 10/50 Index,0,0.0,0,0.9970062979868307,,3102566.7397888675,53.17933723196881,33142.013769947866,77.85693794665927
409,MSCI China Utilities 10/50 Index,MSCI China Utilities 10/50 Index,0,0.0,0,0.9971152974482681,0.05292988720546452,1453688.8899424183,29.970760233918128,6561.077211843113,116.50030326922528
410,MSCI EAFE,EAFE,1,1.0,0,0.7863942947286675,0.15341596899576646,106166782598.24654,3208.123015873016,845271690.1624734,2.1828015456174588
411,MSCI EAFE 100% Hedged NR USD,MSCI EAFE 100% Hedged NR USD,0,0.0,0,0.8871878009308889,0.08450569269701205,9910546197.864758,738.3178939034046,73834414.48250012,4.8876846268628125
412,MSCI EAFE Adaptive Hedge to USD Index,MSCI EAFE Adaptive Hedge to USD Index,0,0.0,0,0.9902841307364659,0.7584005482646149,4795203.763654458,256.4688995215311,20333.64543511002,17.403827794389883
413,MSCI EAFE Dividend Masters Index,MSCI EAFE Dividend Masters Index,0,0.0,0,0.8795738603463963,0.526140881774957,89289175.03486642,84.68621236133121,547100.4794490025,31.02391635484753
414,MSCI EAFE ESG Select Index,MSCI EAFE ESG Select Index,0,0.0,0,0.8427901074001284,0.1901199291572828,847926181.4619298,468.44757709251104,6438314.222348986,11.202027109636411
415,MSCI EAFE Growth NR USD,MSCI EAFE Growth NR USD,0,0.0,0,0.8653411292738674,0.13435937971858697,3955297829.97213,550.8653998416469,24029552.610139776,7.482248154707341
