,index_name,index_id,competition,top3_issuer,d_OwnIndex,ratio_tii,ratio_tra,aum_index,num_hold_index,volume_index,spread_index
250,Fidelity U.S. Value Factor Index,Fidelity U.S. Value Factor Index,0,0.0,1,0.6127253872295116,0.027878287125403946,105276408.40258986,123.35117370892019,1010046.0322511521,18.863902662598385
251,Financial Select Sector SPDR,US Financials Sector,1,1.0,1,0.8835102670728909,0.22479452697146166,29266406035.61172,259.63849206349204,1544156895.869444,3.6311855928446133
252,First Trust Dow Jones Internet Index,US Internet Sector,1,0.0,0,0.9003782066755367,0.26188028405384906,7114641070.381789,65.31111111111112,68847630.30857141,6.146450111829936
253,Fundamental Income Net Lease Real Estate Index,Fundamental Income Net Lease Real Estate Index,0,0.0,1,0.38242923301615744,0.19713064686957676,33139975.555555556,24.44,315672.08746,22.5456065335915
254,Gavekal Knowledge Leaders Developed World Index,Gavekal Knowledge Leaders Developed World Index,0,0.0,1,0.9611041924664003,0.07125215023479,85816665.33926424,250.74684684684684,386922.85320988926,11.118550208632557
255,Goldman Sachs ActiveBeta Emerging Markets Equity Index,Goldman Sachs ActiveBeta Emerging Markets Equity Index,0,0.0,1,0.895051463021664,0.0658767001710283,1440060596.3271575,411.13708399366084,4831132.910681076,15.532040262546436
256,Goldman Sachs ActiveBeta Europe Equity Index,Goldman Sachs ActiveBeta Europe Equity Index,0,0.0,1,0.7014175696879198,0.5166093025588867,34782087.62790947,400.55012427506216,165465.46497563785,18.730507368548484
257,Goldman Sachs ActiveBeta International Equity Index,Goldman Sachs ActiveBeta International Equity Index,0,0.0,1,0.7688492085261383,0.15061024001189355,964521254.6011084,813.5419968304279,5672565.777760016,17.002021203411772
258,Goldman Sachs ActiveBeta Japan Equity Index,Goldman Sachs ActiveBeta Japan Equity Index,0,0.0,1,0.8254138192946191,0.9640981114349494,32139381.305127576,310.25020712510354,110840.68108683128,14.406150400590805
259,Goldman Sachs ActiveBeta U.S. Large Cap Equity Index,Goldman Sachs ActiveBeta U.S. Large Cap Equity Index,0,0.0,1,0.8788033540848584,0.10924024803795913,4123076410.895804,443.7052297939778,18632608.143456295,4.871876586151083
260,Goldman Sachs ActiveBeta U.S. Small Cap Equity Index,Goldman Sachs ActiveBeta U.S. Small Cap Equity Index,0,0.0,1,0.5970360677236723,0.21398107591304794,73089101.89972882,1489.6768707482993,610687.2097432768,26.933402304647892
261,Goldman Sachs Hedge Fund VIP Index TR,Goldman Sachs Hedge Fund VIP Index TR,0,0.0,1,0.7941425599767545,0.43189603575324914,77655922.31991436,49.556427870461235,587052.6625234063,14.601683414410711
262,Hartford Multifactor Diversified International Index,Hartford Multifactor Diversified International Index,0,0.0,1,0.9934133568686216,0.9762920752037814,4882598.017363014,350.08992805755395,1580.039166780822,44.10088486437446
263,Hartford Multifactor Low Volatility US Equity Index,Hartford Multifactor Low Volatility US Equity Index,0,0.0,1,0.8032370017272321,0.8503116124484049,5883432.937001209,251.36913580246915,21570.41900133011,49.70258364822964
264,Hartford Multifactor Small Cap Index,Hartford Multifactor Small Cap Index,0,0.0,1,0.9681334908875829,0.3140953299259419,11435690.98061644,347.61870503597123,53938.07160205479,43.52163494123788
265,Health Care Select Sector SPDR,US Healthcare Sector,1,1.0,1,0.8756662160326923,0.16807002396308962,25309810088.343544,222.72420634920636,856691982.7791392,2.4761781192045205
266,Hoya Capital Housing 100 Index,Hoya Capital Housing 100 Index,0,0.0,1,0.26585376714465686,0.053017211978892705,15459502.814569537,100.64601769911505,161376.50701169978,23.61538145838151
267,IBD Breakout Stocks Index,IBD Breakout Stocks Index,0,0.0,1,0.9254322483735914,0.4165921491771173,8140399.0,46.22931034482759,171778.83593551724,60.62333419151237
268,IBD ETF Leaders Index,IBD ETF Leaders Index,0,0.0,1,0.8295739128031516,0.8441772358362875,25879663.08286089,25.76509186351706,455030.02093950135,35.080059701908766
269,IISL S&P/CNX Nifty TR INR,IISL S&P/CNX Nifty TR INR,0,0.0,0,0.9584305102962943,0.37416680716805933,803260171.6407759,56.02377179080824,6931424.74236255,12.855007405327303
270,INDXX Hedged Dividend Income Index,INDXX Hedged Dividend Income Index,0,0.0,1,0.986333535246402,0.8280211359441491,4713899.6389548695,295.86124794745484,25000.569980522567,71.31257823159861
271,INDXX India Consumer TR USD,INDXX India Consumer TR USD,0,0.0,1,0.856843523820491,0.4318671511607234,105472578.25173397,16.94033412887828,726180.1159112431,49.30820954962726
272,INDXX U.S. Infrastructure Development Index,INDXX U.S. Infrastructure Development Index,0,0.0,1,0.8092968874961213,0.21211265462799503,133740022.9647694,94.31236673773988,1655790.2168275681,32.73801594858701
273,IPOX 100 Europe Index,IPOX 100 Europe Index,0,0.0,1,0.9815819247720032,0.9308665310160863,2018597.1319999998,100.60688405797102,16898.647337699116,19.96075085810148
274,IPOX 100 TR USD,IPOX 100 TR USD,0,0.0,1,0.8519520094690295,0.40619630102289583,1012390794.137023,100.30079365079365,5337640.44055091,5.470523142433075
275,IPOX International Index,IPOX International Index,0,0.0,1,0.8725268331143909,0.2818247058733331,57316290.94901821,50.0452380952381,1117921.3418136975,39.16525499307816
276,IQ 500 International Index,IQ 500 International Index,0,0.0,1,0.9992644318670021,0.0039518827271533725,155477361.12243715,575.6206225680934,969642.3117065764,23.98056003483707
277,IQ Candriam ESG International Equity Index,IQ Candriam ESG International Equity Index,0,0.0,1,0.9990043035130818,0.009622369564292655,67918200.32594697,641.471264367816,486871.88582689397,20.113782172252325
278,IQ Candriam ESG US Equity Index,IQ Candriam ESG US Equity Index,0,0.0,1,0.9995267577721452,0.005107101973148512,98621564.16094698,314.42528735632186,1160002.8721155303,39.614261834622994
279,IQ Global Agribusiness Small Cap TR USD,IQ Global Agribusiness Small Cap TR USD,0,0.0,1,0.8375340769423838,0.7429691985633631,10775916.076970741,59.59861591695502,56089.02592960413,25.782409347534077
280,IQ Global Resources TR USD,IQ Global Resources TR USD,0,0.0,1,0.8545631920596815,0.21650529286086206,141132631.04293746,233.06284805091488,967685.9742474267,20.410200268008982
281,IQ Hedge Market Neutral USD,IQ Hedge Market Neutral USD,0,0.0,1,0.8026919268223536,0.24586112243133318,13986117.928812351,125.89126984126985,82744.69706745843,18.162956859422696
282,IQ Hedge Merger Arbitrage TR USD,IQ Hedge Merger Arbitrage TR USD,0,0.0,1,0.6768775842517445,0.21010548317847744,521590993.3859699,82.19285714285714,3603199.7476102137,15.400579104691591
283,ISE BICK USD,ISE BICK USD,0,0.0,1,0.963199915677523,0.9726876471822383,111430657.2000079,89.34126984126983,260783.05884901033,85.26583955786847
284,ISE Chindia TR USD,ISE Chindia TR USD,0,0.0,1,0.951558843529384,0.7639920278949542,209593522.468076,49.73968253968254,1113728.3544570864,16.075651625324447
285,ISE Cloud Computing USD,ISE Cloud Computing USD,0,0.0,1,0.9904937852980451,0.00631364532165458,1855447234.3374507,40.37777777777778,14630940.627699764,7.511254730019162
286,ISE Cyber Security Index,ISE Cyber Security Index,0,0.0,1,0.5281143464005797,0.130446437727053,1253745684.5288994,47.64920634920635,9257796.817765795,8.183347557681184
287,ISE Global Engineering and Construction USD,ISE Global Engineering and Construction USD,0,0.0,1,0.8842993772772798,0.8497741529108355,12932122.471108472,64.64761904761905,122306.59624069674,42.35562322539999
288,ISE Global Wind Energy USD,ISE Global Wind Energy USD,0,0.0,1,0.7760025283920506,0.3648140948208246,94054760.53087886,43.916666666666664,810007.7673638955,28.374813273955265
289,ISE Junior Silver (SM Miners/Explor) USD,ISE Junior Silver (SM Miners/Explor) USD,0,0.0,1,0.8028287761763944,0.5456161571246636,105213450.8226445,33.38163103721298,4249085.039044418,47.0249246233095
290,ISE Mobile Payments Index,ISE Mobile Payments Index,0,0.0,1,0.6332687227696929,0.2897974861520305,367903489.55661124,39.254948535233574,5120336.202946872,20.925237085897585
291,ISE Revere Natural Gas USD,ISE Revere Natural Gas USD,0,0.0,1,0.808954799298846,0.5508373018759574,146162207.86158228,36.16415543219667,8087555.256549921,9.6890679623362
292,ISE Water,ISE Water,0,0.0,1,0.8749999710353454,0.3403874312170428,327257785.67756927,36.537301587301585,1484635.3475001582,9.975669991754772
293,Indus India,Indus India,0,0.0,1,0.18502181762549055,0.12092611251324561,236954738.8315835,61.603968253968254,5265883.914480364,14.283899859510635
294,Industrial Select Sector SPDR,US Industrials Sector,1,1.0,1,0.8963556430200489,0.214226315873031,13502846763.817894,215.1063492063492,851120254.3008101,2.8538468137304656
295,Indxx 5G & NextG Thematic Index,Indxx 5G & NextG Thematic Index,0,0.0,1,0.8393092768339317,0.2861414697777941,219978789.35758114,99.41687979539643,1879940.0964382004,31.488863557936252
296,Indxx Artificial Intelligence & Big Data Index,Indxx Artificial Intelligence & Big Data Index,0,0.0,1,0.9772248317761438,0.08414889756975728,52884524.62297297,88.41793313069908,608592.2623831832,42.59494908263152
297,Indxx Blockchain Index,Indxx Blockchain Index,0,0.0,1,0.9571802942471385,0.3444922414452553,40993908.41767881,98.43360433604336,248686.96583819165,37.3103430569692
298,Indxx Cybersecurity Index,Indxx Cybersecurity Index,0,0.0,1,0.8644279898733751,0.5916061625841377,23716165.25973244,31.88659793814433,1174195.9054424749,47.58612795951958
299,Indxx Disruptive Technologies Index,Indxx Disruptive Technologies Index,0,0.0,1,0.9029240286408191,0.21414171405132468,64758523.550552174,101.01997336884155,535608.161647424,29.460829971167286
300,Indxx Global Agriculture Index,Indxx Global Agriculture Index,0,0.0,1,0.8671335288825281,0.9211522052039798,4679187.637505938,44.93259318001586,33073.13220958036,68.1516956102222
301,Indxx Global Cloud Computing Index,Indxx Global Cloud Computing Index,0,0.0,1,0.9514893016368672,0.25925228749488155,661029658.846184,38.98360655737705,15309338.845126897,21.822419603231452
302,Indxx Global Fintech Thematic Index,Indxx Global Fintech Thematic Index,0,0.0,1,0.8433973805258569,0.18189994951787744,283290826.8177298,38.948113207547166,3491248.473351195,25.833605001301553
303,Indxx Global Health & Wellness Thematic Index,Indxx Global Health & Wellness Thematic Index,0,0.0,1,0.9602374753490597,0.1937113697112569,10146600.51635514,66.63144104803493,83160.51570059473,89.07716346268253
304,Indxx Global Internet of Things Thematic Index,Indxx Global Internet of Things Thematic Index,0,0.0,1,0.8658123225554374,0.12670009115149403,101458502.59125918,52.783962264150944,923465.9204810662,27.830137574250706
305,Indxx Global Natural Resources Income Index,Indxx Global Natural Resources Income Index,0,0.0,1,0.8984672638436518,0.3439480797542805,8678840.284576405,49.788431061806655,69037.12113665875,77.09109017224026
306,Indxx Global Robotics & Artificial Intelligence Thematic Index,Indxx Global Robotics & Artificial Intelligence Thematic Index,0,0.0,1,0.7315870022512218,0.3603809546895622,1309398867.880046,37.39622641509434,18281945.7066307,10.69235636009208
307,Indxx Millennials Thematic Index,Indxx Millennials Thematic Index,0,0.0,1,0.8053343862834083,0.5286167917745426,37527227.226491526,78.68209606986899,402215.39499169495,32.578177909881546
308,Indxx Real Asset Income Index,Indxx Real Asset Income Index,0,0.0,1,0.9126285924152125,0.028836308902077456,171033082.90958336,91.85714285714286,1101737.7492054168,42.348688314406836
309,Innovation Labs Blockchain Innovators Index,Innovation Labs Blockchain Innovators Index,0,0.0,1,0.9164427859326576,0.5745894299656144,9793743.48587517,51.08904109589041,126480.95398398914,42.845928309264345
310,Innovation Labs Cannabis Index,Innovation Labs Cannabis Index,0,0.0,1,0.8619181583669122,0.6940639205915003,7703121.675531914,29.411290322580644,775717.1862297873,65.96073207046668
311,Innovation Labs Next Generation Vehicles Index,Innovation Labs Next Generation Vehicles Index,0,0.0,1,0.9957191710663713,0.9712638377734774,2007859.664594223,72.95138888888889,25745.85712407153,24.63502774989103
312,Inspire 100 Index,Inspire 100 Index,0,0.0,1,0.8643850519823327,0.24650678818204735,62858277.221526906,100.10055865921788,489618.1261588235,37.576508514844356
313,Inspire Global Hope Large Cap Equal Weight Index,Inspire Global Hope Large Cap Equal Weight Index,0,0.0,1,0.785103995747077,0.4314863985223876,96441668.92033543,313.9400278940028,603898.4803719077,73.82616681079128
314,Inspire International ESG Index,Inspire International ESG Index,0,0.0,1,0.725441487391348,0.866863460752906,41854141.50943396,155.5016611295681,488824.05174465413,53.121690480533665
315,Inspire Small/Mid Cap Impact Equal Weight Index,Inspire Small/Mid Cap Impact Equal Weight Index,0,0.0,1,0.8601055962174234,0.48935983196656274,57923200.2096436,447.80195258019523,441409.7463085954,52.2892383763915
316,Invesco Aerospace & Defense,US Defense Sector,1,0.0,1,0.8766293135264138,0.3094482275840843,4402020815.549881,45.549881235154395,44823268.94237933,4.956458064736501
317,Invesco China Technology,China Technology Sector,1,0.0,1,0.8127407522921076,0.5380264230635181,1749431016.5451996,66.16739389131297,68277438.68217143,13.44460227964021
318,Invesco Preferred Shares,Preferred Shares,1,0.0,1,0.82759581425029,0.17177284010307242,21331500393.448376,318.5665083135392,162414165.62846604,5.317528314741917
319,Invesco Strategic Developed ex-US Index,Invesco Strategic Developed ex-US Index,0,0.0,1,0.9733611194875782,0.14276325600209963,163442823.3236833,839.5060240963855,186441.71491824446,77.52240322603963
320,Invesco Strategic Developed ex-US Small Company Index,Invesco Strategic Developed ex-US Small Company Index,0,0.0,1,0.9422792084298858,0.2818149665911199,7880630.072959751,1110.0589430894308,-12264.39376542553,85.96211385134009
321,Invesco Strategic Emerging Markets Index,Invesco Strategic Emerging Markets Index,0,0.0,1,0.9576462926248173,0.6782392933271166,16167838.181728054,396.03098106712565,88938.05888347677,79.8968711332362
322,Invesco Strategic US Index,Invesco Strategic US Index,0,0.0,1,0.9640396030179625,0.8332841782448273,83536196.44571428,546.9586919104992,434493.1236480206,28.102809473887437
323,Invesco Strategic US Small Company Index,Invesco Strategic US Small Company Index,0,0.0,1,0.8762072049086834,0.7644580968932542,17871110.131843373,1191.0671256454389,105288.52290774527,84.01741548620807
324,JP Morgan US Dividend Index,JP Morgan US Dividend Index,0,0.0,1,0.9920571423215124,0.014254219973931654,31278576.715050504,238.13434727503167,151019.5934804293,20.563214302600297
325,JP Morgan US Minimum Volatility Index,JP Morgan US Minimum Volatility Index,0,0.0,1,0.9816617524319824,0.11838759965198903,52372019.64287879,244.49809885931558,425849.6850878787,15.632016709447786
326,JP Morgan US Momentum Factor Index,JP Morgan US Momentum Factor Index,0,0.0,1,0.9961941385121376,0.008764091353930612,59374443.028434336,346.4550063371356,443261.3793079545,15.586820690817714
327,JP Morgan US Quality Factor Index,JP Morgan US Quality Factor Index,0,0.0,1,0.9471564840558815,0.2280202116347109,129530007.9860101,267.5906210392902,1009566.6700089646,13.962367451286479
328,JP Morgan US Value Factor Index,JP Morgan US Value Factor Index,0,0.0,1,0.7072303250344981,0.04871245857609056,49802759.98732323,335.851711026616,318523.3400854798,17.163479413943154
329,JPX-Nikkei 400 Net Total Return Index,JPX-Nikkei 400 Net Total Return Index,1,0.0,1,0.8356017331346689,0.89414261238151,129863903.6372209,394.1508313539192,1192480.4838620743,28.390177724074587
330,JPX-Nikkei 400 Total Return USD Hedged Index,JPX-Nikkei 400 Total Return USD Hedged Index,0,0.0,1,0.9919047604421471,0.9719681281157745,2859651.6043942994,100.74226804123711,22715.184927711798,61.31537657075252
331,JUST US Large Cap Diversified Index,JUST US Large Cap Diversified Index,0,0.0,1,0.7686326508531024,0.1846783170757074,161563203.63766977,438.93518518518516,1159992.5455992285,16.315193064318148
332,Janus Small Cap Growth Alpha Index,Janus Small Cap Growth Alpha Index,0,0.0,1,0.7057603892664142,0.11844446729913212,23052129.0475,201.82004930156123,258836.52033434427,59.407928957365975
333,Janus Small/Mid Cap Growth Alpha Index,Janus Small/Mid Cap Growth Alpha Index,0,0.0,1,0.6899455792044864,0.20678027656578754,52235219.64227869,247.0493015612161,386073.06635606557,42.59402275550855
334,John Hancock Dimensional Consumer Staples Index,John Hancock Dimensional Consumer Staples Index,0,0.0,1,0.7135045331496542,0.4302964848163103,21908358.366143573,50.39562289562289,150939.4400382304,17.575548398689342
335,John Hancock Dimensional Developed International Index,John Hancock Dimensional Developed International Index,0,0.0,1,0.6551228113282888,0.06665476547797398,265630050.61218625,750.1553588987217,1008051.7566962745,34.8517787458156
336,John Hancock Dimensional Emerging Markets Index,John Hancock Dimensional Emerging Markets Index,0,0.0,1,0.6457670774604116,0.0120052709410593,651491207.4008948,630.6261022927689,2149471.290846491,19.54781318853943
337,John Hancock Dimensional Energy Index,John Hancock Dimensional Energy Index,0,0.0,1,0.7195164526002329,0.4178009313669068,19746811.427437395,46.0942760942761,142672.18334682807,19.327455889834575
338,John Hancock Dimensional Industrials Index,John Hancock Dimensional Industrials Index,0,0.0,1,0.7037078145017006,0.41935710830035494,24325079.502520867,156.97390572390572,133187.67555283807,22.25378833264384
339,John Hancock Dimensional Materials Index,John Hancock Dimensional Materials Index,0,0.0,1,0.7263137380090804,0.4555420722504222,19341546.003021702,48.33080808080808,66776.0710163606,17.550897364875194
340,John Hancock Dimensional Media and Communications Index,John Hancock Dimensional Media and Communications Index,0,0.0,1,0.8364492925827796,0.5935004691208109,22193158.518951967,67.02637362637363,113782.6880209607,25.409548199686927
341,John Hancock Dimensional Small Cap Index,John Hancock Dimensional Small Cap Index,0,0.0,1,0.6462367876539363,0.027930813087729375,332155362.3130995,444.54475703324806,1493005.7688815054,17.88056322975976
342,John Hancock Dimensional Utilities Index,John Hancock Dimensional Utilities Index,0,0.0,1,0.7322292675328058,0.4365003394961539,23056541.0848414,42.677609427609426,211245.98165926544,19.50128060536612
343,KBW Bank TR USD,KBW Bank TR USD,0,0.0,1,0.8312280444261948,0.31657028817270794,704542998.655764,25.552652414885195,23988538.40602264,5.291502826685322
344,KBW Fin Sector Divi Yield TR USD,KBW Fin Sector Divi Yield TR USD,0,0.0,1,0.8879489634662925,0.4080901114481,267887584.7088836,40.926365795724465,1492199.6402868568,12.26956409614474
345,KBW Property & Casualty TR USD,KBW Property & Casualty TR USD,0,0.0,1,0.9035298614015896,0.5203001028539944,93474248.97030087,25.482185273159146,852864.8919439431,21.624422434995417
346,KBW Regional Banking TR USD,KBW Regional Banking TR USD,0,0.0,1,0.6986772889794844,0.4515476575184103,113738214.41472684,51.524940617577194,1046786.6314130641,21.623592385996815
347,LPX Direct Listed Private Equity TR USD,LPX Direct Listed Private Equity TR USD,0,0.0,1,0.9423011405421093,0.6122662716880048,14641816.380952496,42.5,84708.77135122723,49.09593182605971
348,Lattice Risk-Optimized Advancing Markets Strategy Index,Lattice Risk-Optimized Advancing Markets Strategy Index,0,0.0,1,0.9675491378647547,0.08996607452696037,50403203.78436263,338.4171292624901,294552.7564496437,50.379413967255545
349,Lattice Risk-Optimized Developed Markets (ex-US) Strategy Index,Lattice Risk-Optimized Developed Markets (ex-US) Strategy Index,0,0.0,1,0.8471954244357135,0.327514437665827,1012774502.6060174,496.6272799365583,8276792.39066342,34.387672083937865
350,Lattice Risk-Optimized US Large Cap Equity Strategy Index,Lattice Risk-Optimized US Large Cap Equity Strategy Index,0,0.0,1,0.9311757504768661,0.1700644312699615,145011973.53868565,345.62351072279586,867578.5034380048,20.116877419039746
351,LibertyQ Emerging Markets Index,LibertyQ Emerging Markets Index,0,0.0,1,0.8760188167966007,0.19113610274901183,217080650.32005182,262.1112091791703,1147969.6036645076,20.675298044082567
352,LibertyQ Global Dividend Index,LibertyQ Global Dividend Index,0,0.0,1,0.9145562751970804,0.4292406346685087,16082213.533393782,118.63106796116504,74707.06793704664,34.17810526816912
353,LibertyQ Global Equity Index,LibertyQ Global Equity Index,0,0.0,1,0.8671641940829055,0.26473228325763176,14413323.174196891,594.171226831421,73049.90605863558,35.730114534761476
354,LibertyQ International Equity Hedged Index,LibertyQ International Equity Hedged Index,0,0.0,1,0.8817050017142497,0.0781173560697101,7255490.083290155,266.58428949691086,74172.86468082902,151.4345253535936
355,LibertyQ Mid Cap Index,LibertyQ Mid Cap Index,0,0.0,1,0.8457137014929268,0.23478090428749393,11102424.470495157,200.88228941684665,53571.280144133474,25.58849181814536
356,LibertyQ Small Cap Index,LibertyQ Small Cap Index,0,0.0,1,0.8838460670013429,0.7710802081316489,11661879.96919268,494.6879049676026,66498.61523649085,36.11636194330543
357,LibertyQ US Large Cap Equity Index,LibertyQ US Large Cap Equity Index,0,0.0,1,0.8624768875250217,0.01564325956181955,733750295.1797525,250.69654427645787,3544771.450708719,17.03497360770136
358,Life + Liberty Freedom 100 Emerging Markets Index,Life + Liberty Freedom 100 Emerging Markets Index,0,0.0,1,0.9936535581394597,0.8233107245231115,15603385.74938575,103.9066339066339,144814.41200270268,57.49907369481489
359,LifeSci Biotechnology Clinical Trials Index,LifeSci Biotechnology Clinical Trials Index,0,0.0,1,0.9727929413246121,0.24097377662841113,32973960.18057245,72.83478951548848,525297.1746344418,24.33608357097993
360,LifeSci Biotechnology Products Index,LifeSci Biotechnology Products Index,0,0.0,1,0.9448187176767263,0.2317265883221046,29615930.044779096,32.08657664813344,209236.40045384006,24.79606092242883
361,Loncar China BioPharma Index,Loncar China BioPharma Index,0,0.0,1,0.9576119210668572,0.9609613479025915,6877779.772036474,34.971666666666664,108770.14907431611,80.05901688648945
362,Loup Frontier Tech Index,Loup Frontier Tech Index,0,0.0,1,0.9900666024293518,0.7301028592757074,13180040.181528457,31.476422764227642,171949.2361300813,27.13542355579821
363,MAC Global Solar Energy TR USD,MAC Global Solar Energy TR USD,0,0.0,1,0.7568355807971486,0.2785439844795688,472702836.2184414,29.2101506740682,14434330.521926502,11.599905506653725
364,ML Equal Sector Weight USD,ML Equal Sector Weight USD,0,0.0,1,0.8950687040630296,0.2623023547046821,152750498.60415676,11.92368839427663,414332.019901346,10.345259910627535
365,MSCI ACWI,All World,1,0.5,0,0.8611183497271968,0.32021916988773214,19112795330.084244,4786.7636579572445,304274825.9618293,2.2698242510250237
366,MSCI ACWI Diversified MultiFactor Index,MSCI ACWI Diversified MultiFactor Index,0,0.0,0,0.8656214478437365,0.6397391603065604,61623023.468091846,422.8946951702296,523922.99013618374,53.22030581577804
367,MSCI ACWI IMI Index,MSCI ACWI IMI Index,0,1.0,0,0.7933924219431252,0.7189045911227511,279828899.438179,1439.9906542056074,1798036.5378830244,24.85269268707581
368,MSCI ACWI Low Carbon Target Index,MSCI ACWI Low Carbon Target Index,1,0.5,0,0.8538654084271298,0.23199415919093747,526150867.21904993,1384.1579572446556,1898169.4980342598,16.672387394803714
369,MSCI ACWI Minimum Vol (USD) NR USD,MSCI ACWI Minimum Vol (USD) NR USD,0,0.0,0,0.7797224958972214,0.25705750552269596,4025921868.3708634,417.20031670625497,23427222.410329293,5.340145521852325
370,MSCI ACWI Select Agricul Prod IMI NR USD,MSCI ACWI Select Agricul Prod IMI NR USD,0,0.0,0,0.8811225733263707,0.37205946865192935,28139189.296041172,149.91765637371338,131708.96025510688,38.102809966325765
371,MSCI ACWI Select Energy Prod IMI NR USD,MSCI ACWI Select Energy Prod IMI NR USD,0,0.0,0,0.7373840883321189,0.3291311024660076,40376938.78844023,214.81551860649247,312171.53525859065,63.02215668470302
372,MSCI ACWI Select Gold Miners IMI NR USD,MSCI ACWI Select Gold Miners IMI NR USD,0,0.0,0,0.881320501832504,0.37530076222159015,291187364.07220906,43.64449722882027,5929922.705070942,27.63885902746415
373,MSCI ACWI Select Mt&MP Ex G&S IMI NR USD,MSCI ACWI Select Mt&MP Ex G&S IMI NR USD,0,0.0,0,0.6321654107015037,0.4714228956467751,296157961.9000396,209.3254156769596,4435425.467535076,23.516091297886458
374,MSCI ACWI Select Silver Miner IMI NR USD,MSCI ACWI Select Silver Miner IMI NR USD,0,0.0,0,0.7220420951047327,0.322234670789638,81465325.48155186,38.86935866983373,1293117.7096670626,49.39909362327327
375,MSCI ACWI Sustainable Impact Index,MSCI ACWI Sustainable Impact Index,0,1.0,0,0.8134887959041093,0.2939732086229895,94401416.8860254,139.52268602540835,738728.4372511797,32.76719244006261
376,MSCI ACWI ex USA 100% Hedged to USD Index,MSCI ACWI ex USA 100% Hedged to USD Index,0,0.0,0,0.7791414932469204,0.29182269307692105,55790675.5361441,394.05229793977816,418667.9170884402,29.72150263223334
377,MSCI ACWI ex USA High Dividend Yield US Dollar Hedged Index,MSCI ACWI ex USA High Dividend Yield US Dollar Hedged Index,0,0.0,0,0.960221765221853,0.16281020954173456,15549058.60840855,337.47217806041334,93393.31318701504,57.91854059917593
378,MSCI ACWI ex USA US Dollar Hedged USD,MSCI ACWI ex USA US Dollar Hedged USD,0,0.0,0,0.858168278337538,0.09516512701184969,97631564.46610452,1990.467356687898,525318.799989232,19.22573164857297
379,MSCI ACWI ex-US Index,MSCI ACWI ex-US Index,1,0.5,0,0.7466774810487193,0.20913012071536108,4294717411.757403,1230.0357142857142,64305194.07808124,5.30534166853709
380,MSCI All Argentina 25/50 Index,MSCI All Argentina 25/50 Index,1,1.0,0,0.9364947913371572,0.7692159150027903,122381467.33374372,30.820091324200913,2321034.1507147285,31.70567904231219
381,MSCI All Colombia Capped NR USD,MSCI All Colombia Capped NR USD,0,0.0,0,0.980962077516371,0.14276741445685018,19855567.324623913,31.752969121140143,181246.11336381632,46.92178644146221
382,MSCI All Country Asia ex Japan,Asia ex Japan,1,0.0,0,0.8929080143192288,0.16071807862589377,3913823868.907198,943.7388471177945,83628625.58300883,12.303659843781672
383,MSCI All Pakistan Select 25/50 Index,MSCI All Pakistan Select 25/50 Index,0,0.0,0,0.9439334817557835,0.5121504141773828,34811325.73334917,37.69824840764331,440803.49205621536,58.16750174530458
384,MSCI All Peru Capped NR USD,MSCI All Peru Capped NR USD,0,0.0,0,0.9253570610169072,0.5543728618037443,167482201.47644496,29.555819477434678,2833383.54028171,23.165888760143076
385,MSCI All Qatar Capped Index,MSCI All Qatar Capped Index,0,0.0,0,0.9839741956748183,0.23868163782696622,56567280.92304038,35.3285827395091,410566.7780034838,64.09196649756134
386,MSCI All UAE Capped Index,MSCI All UAE Capped Index,0,0.0,0,0.9976558925019663,0.1254854317019328,40679257.19105305,38.24465558194775,316895.35942367377,66.78256774422985
387,MSCI Australia,Australia,1,0.0,0,0.9037592339867287,0.34810549483725345,1456323689.6420496,85.4060223409422,54316651.94012453,13.791570405187803
388,MSCI Australia 100% Hedged to USD Index,MSCI Australia 100% Hedged to USD Index,0,0.0,0,1.0,0.8548944439518928,3276921.812902397,25.841473864610112,11496.936197174657,295.8982527983654
389,MSCI Austria IMI 25/50 NR USD,MSCI Austria IMI 25/50 NR USD,0,0.0,0,0.8366990057458655,0.7022003141918733,112549633.29687254,30.20031670625495,1876158.888566429,18.32726378738653
390,MSCI Belgium IMI 25/50 NR USD,MSCI Belgium IMI 25/50 NR USD,0,0.0,0,0.8523077459017718,0.9673303987520109,77830317.26758511,48.478226444972286,1839560.717123832,21.61659392991521
391,MSCI Brazil,Brazil,1,0.0,0,0.8827963998460664,0.5140547358079746,6812088349.173372,69.82507288629738,917616996.198262,13.6127304097413
392,MSCI Brazil Small NR USD,MSCI Brazil Small NR USD,0,0.0,0,0.7920579856745484,0.6223447707322047,75761955.8902217,67.57086302454474,1154846.4559501978,45.355220746174304
393,MSCI Canada,Canada,1,0.0,0,0.9853252444083274,0.03289583782362801,4732685471.287961,103.71482075976458,76898538.72973023,5.826284547174191
394,MSCI Canada 100% Hedged to USD Index,MSCI Canada 100% Hedged to USD Index,0,0.0,0,0.9776673831999599,0.15039553932648364,18078100.59303246,29.873217115689382,161165.16234140933,76.3223327766063
395,MSCI Chile IMI 25-50 NR USD,MSCI Chile IMI 25-50 NR USD,0,0.0,0,0.9013540475213155,0.3454963677354748,410763512.2530483,34.434679334916865,15628527.649910532,9.218751589320398
396,MSCI China A International index,MSCI China A International index,0,0.0,0,0.9778314113424987,0.5036285152960492,131924758.87812501,377.5885462555066,1043228.1740411458,24.9755311596186
